shift_batch_id,production_volume_kg,chemical_usage_liters,etp_status,electricity_usage_kwh,,etp_cost_bdt,etp_capacity_liters,ph,bod_mg_per_l,cod_mg_per_l,risk_score
B24312,4272.7,44380.4,1,15440.6,,991.1,62371,6.53,108.7,368.2,10.09
B49722,3561,27299.8,1,12921.4,,901.6,36839,7.17,54,77.1,4.76
B41488,4200.7,34792.1,1,9089.6,,1616.9,71361,6.02,184.3,764.9,22.72
B40535,6776.5,55972.1,0,23790.7,,79.7,73116,11.89,496,1308.5,87.93
B57838,4418.6,35558.3,0,15504.7,,62,72801,10.75,200,678.4,77.3
B24501,4894.3,42624.8,1,12007.5,,753,69363,8.18,225.8,683.2,29.64
B21208,1750.3,16149.3,1,4736.1,,722.2,47793,7.29,141.1,359.8,13.35
B71964,5568.2,58120.7,1,18874.4,,1487.2,65219,8.56,103.7,281.7,12.57
B99238,2863.5,24234.6,1,9490.2,,1132.3,56010,8,106.8,217.1,15.43
B45737,5775.6,59726.3,1,14748.3,,1107.7,69361,7.52,112.7,351.2,13.17
B54393,5763.7,44298.3,0,10127.1,,13.8,54514,11.35,729.9,1713.3,93.29
B22709,2672.9,27906.3,1,7648.6,,1628.1,66357,7.42,177.2,581.3,16.84
B95466,6320.1,62388.7,1,21476.4,,996.3,69940,8.04,127.9,407.9,21.58
B82156,2761.2,24542.8,0,7060.5,,9.9,47389,12.31,341.1,832.7,87.33
B55020,7663.7,64600.8,1,15603.4,,1758,85692,7.97,150.1,512,19.7
B77653,6246.6,41378.7,1,13034.2,,960.6,79966,6.88,102.9,266.7,9.35
B23629,7030.3,54493,0,13940,,8.7,70415,12.66,534.2,1745.3,100
B63462,6258.4,58632.9,1,15904.2,,1327.4,68089,6.72,148.9,556.4,15.78
B84081,2301.1,24100,1,5878.6,,675.7,39266,8.88,169.1,490.3,21.4
B42826,2854.5,29593.1,1,10420.6,,1619.4,83031,7.85,178.1,550.8,21.59
B82896,2841.3,26634.4,1,9076.9,,1437.7,68026,8.35,78.3,241.2,19.83
B24750,4470.5,44308.8,1,12241.5,,848.4,65540,8.7,68.1,148.6,13.89
B18427,6664.2,51203,1,15781.7,,1588.7,62302,8.32,131.9,362.4,23.65
B66838,3838.3,37376.2,1,7636.6,,596.8,59832,7.06,122.3,252.2,8.53
B76463,5691.3,56983.7,1,16058.7,,1274.9,62355,7.93,98.9,316.7,11.22
B19455,4858.3,49649.1,1,15312.3,,914.5,67729,6.86,60.3,185,7.82
B37318,5962,62120.4,1,20952.6,,918.8,63898,8.5,110.4,304.9,18.63
B78384,2653.4,23490.4,1,8807.7,,709.9,59467,6.79,154.5,401.9,9.88
B93042,5154,34946.2,1,10958.9,,1284.9,62557,8.29,178,618.9,24.69
B73681,3101.3,25923.4,1,8158.2,,1468.5,72802,7.22,115.4,307.3,10.15
B60603,4778.6,34332.9,0,14637,,28.9,73081,9.91,762.9,1821.4,93.53
B96620,4630.7,34212.9,1,10602.6,,763,70364,6.87,102.8,334.7,9.75
B72700,2149.1,22017.4,1,8424.5,,737.8,37853,8.22,155,411.5,19.04
B22653,6018.6,55754.6,1,19582,,652.7,47976,8.57,135.8,373.1,11.45
B26386,4904.5,45035.6,1,15433,,822.3,39402,7.32,129.3,349.2,11.47
B22687,4495.4,43613.1,1,13821.1,,717.7,47970,7.26,60.5,223.4,1.88
B65535,8011.2,68294,1,20899.9,,1324.4,65980,8.82,127.5,354.5,19.46
B85408,8111.7,59820,1,23608.1,,1256.7,58283,8.14,144.8,302.5,19.56
B17880,4042.6,27560.7,1,13904.8,,840.1,47127,8.56,141.6,356.4,19.68
B82605,3291.4,30656.1,1,11132.2,,736.1,33738,6.94,178.1,484.4,16.37
B94344,2913.6,21790.3,1,10194.4,,1335.1,53988,6.43,159.3,479.3,17.35
B18530,5370.1,42174.2,1,17077.2,,796.6,58024,7.29,151.8,360.6,13.15
B19400,4350.6,41684.2,1,9172.5,,665.6,47188,8.97,243.5,835.4,31.2
B78890,1080.3,11025.4,1,3956.9,,596,50986,8.27,147.7,468.2,12.7
B76273,4076.9,27438.6,0,13132.7,,63.2,80192,11.69,631.2,1827.8,93.31
B28074,5557.1,49688.1,1,14961.1,,1768.9,73773,8.23,201.2,622.1,20.92
B57319,3669.9,25748.5,1,8505.4,,847.7,53146,6.24,214.4,783.3,30.35
B51326,4039.8,41161.1,1,14446.2,,1237.4,62280,8.99,147.3,523.5,22.12
B65106,3485.3,28772.5,1,8189.3,,1701,75146,7.89,122.3,412.3,7.76
B38316,4698.3,43591,1,16959.5,,1106.7,61867,8.22,162.4,422,22.97
B12753,4939.1,32810.7,1,16847.1,,477.6,44521,8.42,75.4,213.3,14.95
B65267,1404.7,14059.3,1,4312.9,,1495,79565,7.64,117.3,337.9,15.27
B33381,833.6,7369.3,1,2825.4,,1674,77004,7.46,171.1,501.2,13.17
B29036,3688.6,30086.8,1,11961.5,,525,28318,6.82,111,457.8,9.94
B62646,2626.6,25685.3,1,6125.6,,1452,77140,7.75,153,437.2,17.37
B46335,1236.1,11367.9,1,3976.7,,933.1,50065,8.84,109.9,440.3,18.51
B59519,6141.9,49895.6,1,13672.4,,1008.1,69001,8.05,175.6,422.4,25.42
B43663,4043.3,27637.5,1,10655.6,,400,48613,8.08,139.8,367.9,18.07
B98041,4740.3,48683,0,13783.9,,30.2,73245,10.73,504.7,1369.4,92.42
B78584,4577.2,43246.1,1,13149.1,,1492,79582,7.6,161.6,461.6,21.01
B42871,3363.5,27754.1,0,10219.8,,52.7,65728,12.8,848.5,1918,100
B21695,6407.4,49584.5,1,17075.5,,1313.8,60964,8.02,128.2,500.6,23.93
B78252,300,2716.1,0,1066.8,,40.1,54949,11.27,660.1,1697.4,98.88
B27622,5512.4,40384,0,11732.1,,63.3,67826,12.47,486.2,1418.7,100
B19774,5186.8,48350.9,1,17620.6,,1159.1,66895,6.24,102.5,317.4,15.93
B45401,3651.5,33850.5,0,8825,,15.5,62437,9.88,516,1376.7,90.4
B50793,2924.2,23227.4,1,9512.2,,995.7,48733,6.84,85.1,331.5,6.51
B24085,6442.5,53400.1,0,21809.4,,70.1,57948,11.78,566.7,1309.9,96.58
B64220,5108.2,38762.2,1,11538.3,,1028.8,57154,8.82,117.5,428.8,22.47
B12040,3958.2,32030,1,11862.7,,985.8,74361,7.52,55.7,221.6,6.7
B67964,4496.9,30940.8,1,14028.9,,723.2,50259,7.22,180.3,515.1,14.84
B99138,2990.8,29164.1,1,10776.6,,1049.5,68329,8.33,147.9,420.1,20.69
B76466,2819,28751.6,0,7270.8,,75.7,30848,11.95,352.6,1079.7,90.8
B53114,5914.3,54616.1,1,18582.5,,1169.2,74508,8.07,155.2,386.3,15.88
B26725,3900.5,37030,1,13496.3,,2090.9,86175,8.68,60.4,186.9,15.29
B70459,3574.9,27532.2,1,13260.6,,1033.5,58512,6.58,176,476.2,16.34
B29794,5126.7,36684.9,0,14281.1,,45.7,66405,11.62,417,1287.2,96.1
B41039,4085.9,28878.5,1,11870.8,,815.5,72239,8.74,147.5,361.3,24.12
B92221,3196.6,30190.1,0,10751.8,,55,60823,10.47,594,2236.4,94.57
B77078,7442.2,71652.2,1,14413.9,,1256.8,59181,8.16,177.6,453.8,20.81
B97908,3348.8,25317.8,1,10177.4,,1208.2,62729,6.33,114.4,395.4,14.43
B76490,5988.6,48133.7,1,12169.2,,1460.1,84701,6.65,107,305.8,4.51
B53073,4261,31801.3,0,7872.3,,64.7,42125,9.8,634.2,2158.6,92.82
B26012,5114.9,43439.8,1,11806.9,,1615.5,75900,8.8,157.6,526.7,20.24
B67017,3456.4,30691.9,1,11878.2,,1473.1,63441,7.97,159.8,339,21.56
B91997,3117.6,32875,1,11072.1,,1710.8,71558,8.44,47.2,127,9.24
B93579,5189.3,33992,1,15998.3,,1241.5,63203,7.69,132.4,402.1,14.33
B39921,3940.8,31059.2,1,12580.6,,636.7,36604,8.94,49.2,190.6,13.2
B82233,4848.8,50303.3,1,11158.8,,1651.7,73000,8.42,94.4,272.7,11.26
B61140,3894,37773.5,0,12312,,55.6,68721,11.4,571.7,1577.8,95.46
B67523,3127.5,28891.5,0,6161.9,,27.4,56167,11.39,350.3,775.9,86.62
B57099,2246.2,17091.7,1,7201.6,,585.3,52358,7.45,98.7,297.1,11.54
B57608,3356.1,29140.4,1,10255.1,,761.7,48771,6.35,144.7,494.1,15.98
B55308,4005.2,30887.8,1,9330.6,,824.1,51505,7.85,85.1,281.2,11.54
B45438,6953.8,52421.1,0,24121.4,,78.5,54889,11.47,945.5,3452.2,100
B70168,7078.2,52149.4,0,22934.1,,22.8,52466,12.62,561.1,1375.3,95.18
B79659,3313.2,24984.4,0,11179.8,,0.3,79407,10.47,447.3,1610.3,88.9
B76053,3426.1,34463.6,1,8101.8,,1452.1,78083,8.16,118.1,373.7,16.77
B99023,5750.8,42869.4,1,11966.9,,1466,60925,8.67,86.2,250,15.86
B68069,5197.9,52176,0,10006.2,,71.6,75255,10.78,760.1,2159.9,92.68
B57704,6352.6,50044.4,0,16858.8,,11.9,68442,12.14,447.2,1605.4,100
B34074,3272.2,27438.1,1,8218.5,,1429.3,73780,6.17,133.1,381.5,19.75
B92686,2914.8,20641.8,1,7214.7,,1519,58142,8.14,140.8,304.8,16.66
B36857,3244.9,30171,1,9278.5,,2165.6,82413,8.32,104,247.2,19.37
B60079,1864.2,19276.7,1,5408.6,,811.5,52764,8.73,71,156.2,12.26
B80432,5002.4,32413.4,1,14529.9,,683.9,42155,8.56,111.3,406.3,18.89
B74039,3671.8,25376,0,10580.8,,31,66948,12.82,786,2016.6,100
B13672,3965.5,33553.5,0,12450.3,,6,53364,10.41,739.7,2414.7,97.78
B34099,4975.8,46622,0,15324.3,,46.6,84971,10.39,860.4,2111.5,93.03
B25187,7338.6,56467.1,1,21267.1,,1175.7,53224,6.21,95,298.3,16.42
B50315,4700.5,44949.1,1,10525.6,,1493.1,80239,6.98,98.4,311.3,4.56
B17207,3348.6,28935.3,0,9188.3,,43.4,63584,12.69,575.2,1652.6,100
B83650,4601.2,36971.4,0,11447.6,,64,62027,10.89,496.6,1278.9,89.18
B18735,4466.2,34404.4,0,15336.9,,28.8,43771,11.98,559.5,1455.6,96.14
B95459,2139.3,15058.4,0,5794.5,,66.3,44865,11.9,392.2,1488.3,91.9
B24484,5757.2,40292.4,1,14887.8,,741.6,55934,7.55,138.5,421.4,13.66
B93148,4723.2,47698.3,1,14225.7,,1023.8,85940,8.26,145.7,572.8,17.14
B44325,3191.3,21192.7,1,10294,,1303.9,80840,6.36,133.4,317.2,19.3
B27447,7727.7,57710.1,0,24357.5,,49.4,76309,12.37,580,1477.3,98.97
B85648,3485.7,24450.2,0,7809.2,,61.1,52303,12.62,574,1620,100
B95236,4930.4,42720.3,1,11689.4,,1150.3,78358,7.09,93.9,188.3,12.44
B47110,6829.4,56021.2,1,20644.7,,1212.5,62539,8.06,125.8,299.5,11.99
B27909,4535.8,47678,1,13186.4,,1344.5,58004,8.91,141.6,479,20.83
B79218,4459.1,45565.1,1,9573.2,,1073.6,45145,7.75,133.2,364.5,11.96
B76200,6084.2,44368.4,1,14060.8,,1726.1,74790,7.2,138.8,540.6,13.89
B83138,4798.6,46397,0,16712.7,,41.5,61358,10.08,571.6,1895.6,91.95
B87341,3004,25100.8,1,7057.7,,1039.6,58217,8.36,146.5,478.9,16.47
B59259,5409.2,51623.2,1,13823.5,,1137.7,57914,9,28.3,61,7.46
B86648,4650.1,30182.6,1,9374.5,,1526.2,76204,8.25,231.9,629.7,19.4
B68203,4132.8,39405.4,0,13267.3,,29.4,61026,12.75,483.8,1688.1,100
B84948,5293.6,51247.3,1,16399.9,,1488.8,62451,7.11,132.1,334.9,9.37
B75290,3999.9,36330.9,1,12585.8,,1248.4,71619,8.42,110.7,201.5,16.78
B14178,3037.9,20753.4,1,8362.8,,990.3,79157,6.98,50.1,175.8,4.25
B29032,5745.1,55260.9,1,17085.7,,789.9,61591,7.44,90.4,349.2,10.72
B87900,3255.5,22555.1,0,7558.4,,48.9,56465,12.85,712.3,2537.5,100
B35864,4805.1,45606.2,1,17382.9,,1086.3,51308,6.66,128,282.1,14.17
B65838,4214.8,34885.1,1,14800,,999.9,64273,7.47,201.6,499.4,17.69
B90669,885.5,7732.3,1,3775.4,,703.5,57385,7.33,206.6,623.2,20.79
B14805,2110,17064.4,0,5982.2,,62.5,61637,9.83,598.8,1464.2,91.74
B76725,3505.9,28856.5,0,9322.6,,58.6,54900,12.11,798.8,2337.3,100
B19986,4854.6,34396.2,0,8676,,49.3,69442,11.26,445.4,1243.2,89.22
B16806,5745,45008.8,1,18942.5,,1513.2,76585,6.6,155.3,365.9,12.58
B97560,5435.5,48341.3,1,15603.6,,1024.7,65076,8.39,125.6,339.2,19.74
B30687,5630.5,54994.3,1,16111.6,,1077.7,50720,6.04,142,509.5,19.65
B14988,4885.6,40097.1,0,16944.8,,28.2,67904,10.04,244.5,599.3,80.28
B57850,5739.6,58295.5,1,19643,,1616.8,69219,6.14,124.6,377.7,14.05
B82917,5791.6,49379.3,1,16649.3,,1076.2,60333,6.28,147.1,340.8,17.59
B79269,6856.7,61394.5,1,20848.1,,615,66333,8.75,93.4,313.1,18.19
B12439,3307.8,24281.2,1,9263.7,,1246.2,58901,8.96,157.7,568.7,22.71
B18290,1356.4,13124.7,1,4426.5,,787.1,41336,6.17,109.4,453.8,13.32
B22166,3368.9,30202.3,0,6252.6,,17.4,64994,12.29,404.5,1308.5,96.78
B23333,3277.2,26654.8,0,8182.2,,49.9,68340,10.91,541.8,1725.1,87.09
B35147,2386.5,17686.3,1,5526.6,,1255.8,66430,6.36,123.7,322.8,14.72
B24786,5534.8,45400.2,1,15454.1,,1345.4,76849,6.89,38.1,157.8,1.54
B58818,4708.1,39958.9,1,10308.1,,997.5,60470,7.37,176.6,485.3,10.56
B25373,4175.2,40609.9,0,9853,,23.6,69530,9.89,758.7,2505.3,91.74
B49821,6865.3,47364.8,1,18262.3,,1074.3,50011,8.22,86.5,128.6,16.89
B25781,3605.6,32439.3,1,8638.1,,1909.2,69315,8.06,138.8,323.7,13.09
B40897,3635.1,26085.6,1,7648.3,,1035.6,56681,8.77,170.4,598,22.61
B74759,2389.2,22902,0,8065.8,,79.6,54675,11.97,539.4,1635.2,91.85
B13015,1461.5,12583.1,1,3894.1,,749.3,55910,8.16,122.7,364,14.51
B31127,3858.3,29696.1,1,7517.3,,920.9,44195,6.04,147.7,506.1,23.31
B44352,6271.6,41223.6,1,15586.4,,1488.6,57066,7.09,110.7,309,9.38
B94016,2855.5,23806.9,1,8213,,946.9,70721,8.83,87,277.2,16.88
B74381,6019.7,48597.1,1,19750.7,,1175.5,62660,7.64,165.2,533.9,20.34
B59747,3693.1,33968.8,1,10779.2,,1131.4,81601,8.77,86.3,319,13.15
B41509,3720.1,36052.1,1,12457.7,,910.6,55846,6.53,124.5,341,13.49
B95789,6676.7,62595.5,1,20790.8,,1076.9,47920,8.17,156.5,504.3,19.15
B55213,6033.4,40238.2,1,12148.7,,903.2,57839,8.1,81.9,272.4,18.92
B72935,4928.2,40360,1,10230.8,,1637.4,70031,6.21,129.6,263,10.55
B22469,1186.1,10312.1,1,3008.6,,613,57232,8.27,73,190.9,15.51
B58690,7678.4,58358.2,1,16946.6,,601.1,44002,7.82,112,402.5,16.22
B53450,6898.3,68091,1,23480.2,,984.7,65211,7.03,62.9,236.5,7.09
B46157,2710.8,26290.6,1,6015.4,,1028.2,63941,8.86,102.6,317.8,16.44
B18575,4047.8,37858.9,1,11668.8,,1040.1,52293,6.68,129.7,465,12.64
B85650,899,9380.3,0,2896,,49.4,50239,9.7,653,1657.9,93.35
B58641,4763,47808.5,0,11944,,67.5,46004,12.95,840.9,3091,100
B14325,2493.7,16477.5,1,8359.4,,1927.8,73940,6.18,116.2,350.8,19.67
B25261,503.4,4826.5,1,1810.9,,1272.1,73616,6.06,80.6,309.9,12.3
B62278,4440.4,43456.8,0,10262.8,,59.7,64689,10.54,462.5,1699.5,92.21
B54194,3408.3,32520,1,10194.8,,1690,79967,8.77,153.3,613.1,24.77
B23684,4006,35388.8,0,10185.7,,29.6,60235,11.66,530.1,1974.7,95.81
B85269,6817.7,65167.3,1,20501.3,,1216.3,74333,8.13,92.6,264.4,11.16
B97379,5304.3,36980.5,1,12998.2,,1421.1,58914,7.9,44.5,123.6,7.8
B44514,2482.4,16537.1,1,7094.5,,865.3,55315,7.52,137,453.5,13.36
B14216,3738.5,25889.2,1,7867.1,,1237.1,51411,9,105,220.6,17.51
B32357,8351.1,81375.7,1,18183.9,,1004.9,56178,6.85,25.8,50,1.86
B11398,4519.2,46132.1,1,14587.5,,1883.9,76278,6.65,100.4,275.1,14.49
B96421,3300.5,28147,1,8939.1,,1217.3,64768,8.73,109.1,332.1,20.61
B65550,4974.8,43430.3,0,14948.1,,60.5,57423,11.02,200,432.3,75.62
B20266,2864.5,27351.2,1,9210.7,,849.3,54741,6.36,109,404.6,16.99
B41450,2476.6,18946.1,0,4789.4,,57.5,58140,11.19,427.1,1183.8,91.59
B64920,7000.9,56817.8,0,20433.2,,55.1,70806,12.62,521.1,1329.2,100
B24189,7389.3,49626.8,1,25504.8,,1548.5,63637,7.57,90.3,230.3,13.23
B99772,5190.7,50740.1,1,12957.7,,1157.8,74892,7.62,121.8,259.7,12.18
B38717,2231.1,22428.7,1,5375,,1107.3,68586,7.38,140.4,533.3,19.62
B61186,3592.6,30741,1,7280.6,,1928.3,79142,6.39,109.4,271.5,19.17
B94480,7180.8,51560.2,1,18431.2,,867.4,41184,8.58,99.8,281.8,17.57
B56105,2432.5,23793,1,6083.9,,691.1,34281,6.24,148.8,535.8,19.87
B75758,4053.6,40391.6,1,8432.9,,1615.9,66411,6.25,86.1,301.3,14.47
B87373,3962.5,32783.6,1,13004.4,,1599,82195,6.65,71.2,278.8,3.91
B67038,6065.8,54002.7,1,13568.9,,1022.7,59963,6.87,26.4,104.3,4.55
B34285,3391.2,28798.8,1,6771,,465.6,59446,7.5,80.7,255.8,10.53
B25123,3258,28367.6,1,10953.6,,916.3,64237,8.04,220.4,792.6,23.56
B91791,9020,60001.9,1,22909.4,,1263.1,82964,6.42,80.2,230.8,13.41
B99474,4258.7,36595.4,1,13224,,924.2,52310,8.82,70,212.3,13.37
B13842,7822.4,75182.3,0,14208.7,,56.2,60883,10.98,795.9,2677.5,95.68
B90584,2818.9,18516.1,1,8801.4,,718,61254,6.92,145.1,367.3,15.12
B73635,5768.3,41547.8,1,14330.6,,996.1,63152,6.98,177,540.5,17.16
B95971,6056,44896.4,1,21370.3,,1166.3,58782,6.37,99.5,246,19.23
B92736,718.1,6978.9,1,2021.9,,1149.6,69084,6.64,87.4,310.6,7.02
B92936,3637.7,25867,0,8236.5,,68.6,75903,10.05,229.3,591.3,74.77
B69818,5743.7,55364.4,1,12470.5,,1001.5,51532,8.67,157.4,400.1,20.13
B32355,3888.9,35093.6,1,12109,,1240.2,57516,8.13,150.5,540.7,17.7
B33095,7735.3,80470,1,19424.4,,638,59629,7.86,61.9,170.2,14.35
B29244,5027.2,40693.8,1,10681.8,,1221.5,51082,6.85,117.7,430,9.32
B87887,4792.1,34790.7,1,15720.1,,1355.1,67746,8.07,69.6,205.1,9.65
B24034,5602.7,56954.8,1,14505.9,,1470.6,78914,8.81,101.2,255.7,13.97
B82226,5088.3,42633.5,0,14965.8,,18.6,65750,10.88,985.7,3370.3,89.33
B80787,4541.3,42718.2,1,14369.7,,1463.6,54589,7.91,191.6,541.2,22.12
B39930,5993.6,57302,0,10983.9,,69.7,58403,11.45,594.8,1496.8,91.41
B95161,3888.7,36709,0,13297.2,,45.5,68445,10.66,663.6,2359,100
B20716,5510.2,53656.2,1,13025,,1204.3,67112,8.23,71.8,173.9,10.05
B19686,4040.9,39632.7,0,13055.7,,55.3,70924,10.87,729.4,2533.1,100
B16787,2461.8,25513.8,1,8672.6,,1497.6,81555,6.44,70,221.8,13.64
B70229,6442.3,41838.7,1,13799,,1715.4,77162,7.59,157.1,540.9,15.92
B41219,3166.5,31982.8,1,7156,,538.9,52566,6.48,110,371.8,17.35
B15140,2181.5,15349.3,1,7112.4,,990.5,42655,7.87,179.8,429.7,18.68
B70013,1927.3,15677.2,1,7676.3,,554.8,44828,7.45,213.1,698.6,16.98
B60286,3179.2,26070.3,0,6904.2,,26.7,90000,9.77,739.7,2499.8,87.16
B96786,4887.1,33208.1,1,16746.8,,618.9,46311,6.46,124.4,355.3,18.35
B67181,3158,24191,1,7760.3,,1040.3,52539,8.55,171.4,739.7,23.85
B68185,1560.3,15344.8,1,4683.4,,950.2,58927,7.44,70.7,187.3,7.36
B28561,5494.1,47075.6,0,15177,,35.3,70791,11.32,724.6,2714.8,100
B65205,5587.1,41317,1,12222.5,,1129,71731,8.4,121.5,344.3,15.01
B84331,6147.7,58992.1,1,15395,,971.3,61984,7.62,125.4,484.3,17.83
B68380,2637.6,24393.6,1,7430,,2070.5,90000,7.18,153.6,381,16.82
B66076,6121.9,50481.8,0,15393.8,,54.7,40951,12.72,617,2308.7,100
B48135,6007.9,55241.1,1,17672.6,,1262.5,60304,7.84,129.4,478.1,15.44
B32657,3183.6,24478.9,0,8200,,15.3,65807,11.82,429.8,1562.4,92.63
B16223,4753,31695.6,0,10634,,50.9,72035,12.93,820.4,2875.2,100
B50481,4476.6,33774.5,1,10253.4,,846.2,63877,8.73,123.1,450.2,17.71
B59988,3018.5,23630.1,1,10854.7,,878.3,67713,7.6,130.2,345.5,12.69
B73239,5468.8,48913.6,1,16793.2,,956.5,47379,6.4,134.2,397,15.06
B63325,5838.2,56552.1,1,12013.4,,1039.6,58139,8.3,107.2,213.5,13.98
B61486,4956.8,41808.7,1,11498.3,,785.1,57943,7.94,150,395.9,16.12
B12128,5834.6,39764,1,17086.6,,1261.3,62656,7.61,95.6,209.7,12.16
B95310,3382,27086.3,1,8862,,1622,79896,8.94,103.7,385.2,22.9
B55193,4146.9,40109.7,1,11421,,897.9,54066,7,107.6,400.1,8.87
B42560,5017.5,45314.9,0,14408.8,,21.3,64448,11.54,857.2,3115.4,100
B22574,2941.9,22585.9,1,6094.9,,1418.1,69889,6.83,147.6,299,15.67
B90024,4192,41796.2,0,8237.8,,37.3,53841,11.78,489.5,1035.2,92.96
B73988,4822,45502.7,0,13231.9,,5,72409,9.61,526.4,1262.8,73.94
B10917,5335,42787.7,1,18066.5,,706.2,58362,7.71,78.6,279.9,8.88
B75785,6946.6,64273.4,1,17887.7,,1095.3,70585,7.24,107.3,375.9,12.31
B79148,1025.2,6713.5,1,4128.6,,1311,65473,8.89,111.3,373,19.97
B68537,3688.1,28023.1,1,9098.4,,1355.6,63730,6.12,175,433.8,23.53
B37578,2218.8,15879.9,1,7481,,1314.4,54413,6.87,97.1,264.4,11.43
B31774,3723.2,27400.1,1,9834.6,,1594.2,75525,8.83,137.3,425.4,21.95
B96122,4199.7,31128.9,0,8843,,24.9,83890,12.36,774.6,2379.2,100
B83884,7658.7,78547.8,0,13968.4,,27.4,70481,12.28,609.8,2271.2,100
B16836,2200.8,18101.1,1,5093.8,,1168,55718,8.97,47.8,136,15.81
B12672,2834.6,19360.5,0,9288.1,,43.5,72657,10.02,344,1074.9,82.37
B82948,1736.8,17980.1,1,5439.4,,1317,59643,7.92,82.4,173.7,10.86
B27669,6363.8,64235.7,1,18865.2,,1447.7,73713,6.15,105.9,244.1,11.01
B95460,3263.3,29232.2,0,9177.9,,55.9,49919,11.7,292.3,920.6,92.86
B23362,687.8,5636.4,0,1430.7,,22,75549,10.01,413.7,1503.5,93.9
B97614,3712.3,32136.2,1,10404.8,,1510.9,63849,7.43,148.3,459,13.23
B55158,3621.5,28423.1,0,12293.9,,5.5,59308,10.3,464,1378,91.09
B87301,6167.2,60255.8,0,14774.1,,55.8,77451,9.76,813.2,3037.9,93.19
B17584,7787.6,66866.7,1,27066.6,,748.8,57539,7.36,163,639.5,20
B99024,4461.1,41175.6,0,9560.1,,30.1,82893,11.33,555.7,1889.4,92.88
B69689,6742,48773,1,18358.3,,1746.6,73367,8.44,84.4,276.5,12.17
B15756,358.9,3641,1,1827.1,,1180.7,56716,6.79,125.9,322.6,11.68
B99037,5132.1,54043.4,0,14273.5,,25.5,66913,12.77,506.8,1327.7,98.24
B32508,5221.7,44554.3,1,12467.2,,1250,63586,8.46,169.9,503,19.38
B31246,5244.1,51999.4,1,11741.4,,1002.1,46228,6.41,192.4,393.9,20.37
B67913,4460.4,39807.4,0,8810.6,,3.8,65509,12.43,489.5,1133.4,96.21
B91645,4284.2,41979,0,8634.6,,45.3,55908,12.36,594.2,1386.9,96.66
B70530,4540.9,40315.3,1,14910.1,,1069.8,46417,6.82,198.2,707.1,19.48
B48087,7190.8,60579.1,1,19965.4,,704.2,53194,8.41,114.2,302.3,15.79
B71575,3141,25012.2,1,8543.4,,1140.6,52276,6.26,124.6,307.2,19.26
B29042,774.6,6206.9,1,3266.4,,1653.7,75259,6.61,148.2,448.8,16.79
B24249,5960.8,49047.1,1,20021,,1376,80330,6.86,163.1,612,13.2
B31249,2755.1,18844.5,1,10353.7,,1149,55195,8.97,165.5,490.1,22.07
B60761,3904.8,36614.4,1,9672,,1345.4,85756,8.61,123,348.9,19.56
B88590,3694,36450.9,1,12042.7,,1231.6,48400,6.25,129,293.4,17.71
B57655,3663,30276.4,1,13321.1,,843.1,60205,6.28,154.6,372.7,19.57
B12495,6389.2,65401,1,23185.6,,796.6,62442,8.43,98.2,211.9,12.15
B46666,3646.9,26965.1,1,12323,,604.6,35573,7.29,109.7,327.3,5.23
B73444,3982.7,41685.8,1,8534.9,,1279.8,74594,6.04,124.5,284.7,14.22
B83843,3979.8,36003.6,1,14688.2,,1776.2,83069,8.92,123.3,277.7,21.49
B18680,6355,59822.8,1,18051.3,,1003.6,73124,8.19,135,374.8,22.99
B50254,3485.8,29430.7,1,9437.7,,1524.8,76972,8.15,165.2,536.8,25.11
B28585,5889.7,56705,0,15027.2,,16.2,68892,11.81,352.8,931,91.78
B30116,1515.9,12585.1,1,5383.7,,955.6,59659,6.75,148.4,490.6,10.21
B87809,6440.8,64145.9,1,13872.7,,1210.8,54954,6.16,80.7,134.7,15.4
B64967,2817.6,22557.1,0,6984.9,,78.4,65012,11.16,412.9,980,90.15
B17129,5756.2,58303.5,1,20450.5,,1209.2,66471,8.44,109.7,393.2,15.95
B45810,4578.1,41483.5,0,8716.5,,1.8,64940,11.08,540.6,1549.5,97.37
B25731,4816,37712.9,0,13615.7,,77.7,73218,10.41,617.2,1886.4,88.64
B29894,3201.8,30340.3,1,6688.7,,2082.8,73289,8.14,191.6,721.1,24.04
B49586,6099.1,56988.2,1,16868.3,,1349.7,72205,8.19,52.5,87.1,10.29
B99127,4312.8,39945.4,1,11384.9,,596.5,50099,8.88,132.6,475.6,21.27
B39814,2835.1,21591.9,1,6353.4,,850.5,49253,8.78,91.6,281.7,15.06
B33949,4966.7,33339.7,0,16645.5,,57.2,42358,10.61,521.9,1192,90.15
B52797,3386.4,22727.2,0,10979.8,,57.6,53897,10.51,818.1,1988.1,93.25
B59260,5306.8,34979.1,1,18027.7,,772.9,48562,6.23,134.4,330.1,15.93
B76451,5548.3,55290.8,0,12614,,53.6,60550,9.82,545.3,1534.3,83.88
B60395,6120.4,40569.6,0,18315.6,,30.5,54998,10.67,488.8,1809.5,92.64
B81385,5505,39056,1,17605.6,,947.4,68404,6.69,105.3,343.2,11.55
B78653,6813.4,68318.2,1,24341.5,,1331.7,56395,8.62,157.7,549.4,21.71
B52798,3544.6,36001,1,12249,,1254.1,68142,8.14,79.4,215.2,14.06
B64972,6416,43861.7,1,16538,,732.8,78023,8.55,121.5,412.8,19.03
B90828,7287.5,48272.3,0,21784.9,,74,53616,10.77,636.3,1514.4,90.71
